x,y
385.7,-4.51993e+07
385.8,1.85789e+07
385.9,1.40672e+07
386,-4.22329e+07
386.1,5.68389e+07
386.2,-5.31593e+07
386.3,3.2351e+07
386.4,-1.08984e+06
386.5,-3.05709e+07
386.6,5.24336e+07
386.7,-5.74411e+07
386.8,4.39541e+07
386.9,-1.62882e+07
387,-1.66671e+07
387.1,4.43049e+07
387.2,-5.77146e+07
387.3,5.25548e+07
387.4,-3.04588e+07
387.5,-1.48243e+06
387.6,3.29956e+07
387.7,-5.39295e+07
387.8,5.75247e+07
387.9,-4.25964e+07
388,1.39244e+07
388.1,1.9277e+07
388.2,-4.63205e+07
388.3,5.84857e+07
388.4,-5.1831e+07
388.5,2.8471e+07
388.6,4.09578e+06
388.7,-3.53936e+07
388.8,5.53392e+07
388.9,-5.74905e+07
389,4.11271e+07
389.1,-1.14912e+07
389.2,-2.18918e+07
389.3,4.82748e+07
389.4,-5.91488e+07
389.5,5.09875e+07
389.6,-2.63902e+07
389.7,-6.74536e+06
389.8,3.77592e+07
389.9,-5.66584e+07
390,5.73367e+07
390.1,-3.95475e+07
390.2,8.9926e+06
390.3,2.45059e+07
390.4,-5.01624e+07
390.5,5.97008e+07
390.6,-5.00239e+07
390.7,2.42192e+07
390.8,9.4262e+06
390.9,-4.00871e+07
391,5.78827e+07
391.1,-5.70614e+07
391.2,3.78591e+07
391.3,-6.43279e+06
391.4,-2.71138e+07
391.5,5.19783e+07
391.6,-6.01385e+07
391.7,4.89403e+07
391.8,-2.19611e+07
391.9,-1.21331e+07
392,4.23715e+07
392.1,-5.90081e+07
392.2,5.66634e+07
392.3,-3.60637e+07
392.4,3.81616e+06
392.5,2.97098e+07
392.6,-5.37174e+07
392.7,6.04591e+07
392.8,-4.7737e+07
392.9,1.96193e+07
393,1.48609e+07
393.1,-4.46069e+07
393.2,6.00303e+07
393.3,-5.61413e+07
393.4,3.41631e+07
393.5,-1.14729e+06
393.6,-3.22884e+07
393.7,5.53748e+07
393.8,-6.06601e+07
393.9,4.64146e+07
394,-1.71972e+07
394.1,-1.7604e+07
394.2,4.67879e+07
394.3,-6.09457e+07
394.4,5.54942e+07
394.5,-3.21597e+07
394.6,-1.56906e+06
394.7,3.48437e+07
394.8,-5.69457e+07
394.9,6.07389e+07
395,-4.49738e+07
395.1,1.46986e+07
395.2,2.0357e+07
395.3,-4.89088e+07
395.4,6.17503e+07
395.5,-5.47214e+07
395.6,3.0056e+07
395.7,4.32794e+06
395.8,-3.737e+07
395.9,5.84252e+07
396,-6.06934e+07
396.1,4.34157e+07
396.2,-1.21275e+07
396.3,-2.31143e+07
396.4,5.09643e+07
396.5,-6.24408e+07
396.6,5.38225e+07
396.7,-2.78548e+07
396.8,-7.12423e+06
396.9,3.98614e+07
397,-5.98087e+07
397.1,6.05217e+07
397.2,-4.17417e+07
397.3,9.48828e+06
397.4,2.587e+07
397.5,-5.29489e+07
397.6,6.30138e+07
397.7,-5.27971e+07
397.8,2.55591e+07
397.9,9.95265e+06
398,-4.23122e+07
398.1,6.10917e+07
398.2,-6.02219e+07
398.3,3.99533e+07
398.4,-6.78523e+06
398.5,-2.86183e+07
398.6,5.48572e+07
398.7,-6.34661e+07
398.8,5.16455e+07
398.9,-2.31722e+07
399,-1.28078e+07
399.1,4.47164e+07
399.2,-6.22699e+07
399.3,5.97927e+07
399.4,-3.80525e+07
399.5,4.02305e+06
399.6,3.13534e+07
399.7,-5.6684e+07
399.8,6.37948e+07
399.9,-5.0368e+07
400,2.06976e+07
400.1,1.5684e+07
400.2,-4.70683e+07
400.3,6.33391e+07
400.4,-5.92328e+07
400.5,3.60415e+07
400.6,-1.20658e+06
400.7,-3.40691e+07
400.8,5.84241e+07
400.9,-6.39971e+07
401,4.89652e+07
401.1,-1.81391e+07
401.2,-1.85756e+07
401.3,4.93621e+07
401.4,-6.42952e+07
401.5,5.85412e+07
401.6,-3.39226e+07
401.7,-1.65913e+06
401.8,3.67596e+07
401.9,-6.00723e+07
402,6.40707e+07
402.1,-4.7438e+07
402.2,1.55008e+07
402.3,2.14768e+07
402.4,-5.15919e+07
402.5,6.51343e+07
402.6,-5.77173e+07
402.7,3.16986e+07
402.8,4.56884e+06
402.9,-3.94187e+07
403,6.16238e+07
403.1,-6.40131e+07
403.2,4.57875e+07
403.3,-1.27868e+07
403.4,-2.43816e+07
403.5,5.3752e+07
403.6,-6.58528e+07
403.7,5.67606e+07
403.8,-2.93724e+07
403.9,-7.51715e+06
404,4.20403e+07
404.1,-6.30737e+07
404.2,6.38225e+07
404.3,-4.40154e+07
404.4,1.00017e+07
404.5,2.72839e+07
404.6,-5.58368e+07
404.7,6.64472e+07
404.8,-5.5671e+07
404.9,2.69473e+07
405,1.04985e+07
405.1,-4.46182e+07
405.2,6.44172e+07
405.3,-6.34969e+07
405.4,4.21232e+07
405.5,-7.15018e+06
405.6,-3.01777e+07
405.7,5.78406e+07
405.8,-6.69143e+07
405.9,5.44486e+07
406,-2.44268e+07
406.1,-1.35071e+07
406.2,4.71465e+07
406.3,-6.56498e+07
406.4,6.30351e+07
406.5,-4.01131e+07
406.6,4.23714e+06
406.7,3.30566e+07
406.8,-5.97579e+07
406.9,6.72509e+07
407,-5.30938e+07
407.1,2.18146e+07
407.2,1.65371e+07
407.3,-4.96188e+07
407.4,6.67673e+07
407.5,-6.24356e+07
407.6,3.79874e+07
407.7,-1.26773e+06
407.8,-3.59143e+07
407.9,6.15833e+07
408,-6.74544e+07
408.1,5.16075e+07
408.2,-1.91148e+07
408.3,-1.95824e+07
408.4,5.20291e+07
408.5,-6.77652e+07
408.6,6.16976e+07
408.7,-3.57487e+07
408.8,-1.75272e+06
408.9,3.87447e+07
409,-6.33115e+07
409.1,6.75221e+07
409.2,-4.99905e+07
409.3,1.63315e+07
409.4,2.2637e+07
409.5,-5.43714e+07
409.6,6.86397e+07
409.7,-6.08204e+07
409.8,3.33999e+07
409.9,4.81867e+06
410,-4.15411e+07
410.1,6.49372e+07
410.2,-6.74517e+07
410.3,4.82441e+07
410.4,-1.34694e+07
410.5,-2.56945e+07
410.6,5.66397e+07
410.7,-6.93868e+07
410.8,5.98036e+07
410.9,-3.09441e+07
411,-7.92441e+06
411.1,4.42973e+07
411.2,-6.64554e+07
411.3,6.72411e+07
411.4,-4.63701e+07
411.5,1.05332e+07
411.6,2.87486e+07
411.7,-5.88279e+07
411.8,7.00031e+07
411.9,-5.86471e+07
412,2.83848e+07
412.1,1.10641e+07
412.2,-4.70067e+07
412.3,6.78612e+07
412.4,-6.68886e+07
412.5,4.43702e+07
412.6,-7.52783e+06
412.7,-3.17928e+07
412.8,6.09303e+07
412.9,-7.04851e+07
413,5.73511e+07
413.1,-2.57258e+07
413.2,-1.42316e+07
413.3,4.96631e+07
413.4,-6.915e+07
413.5,6.63925e+07
413.6,-4.22467e+07
413.7,4.45854e+06
413.8,3.48205e+07
413.9,-6.29411e+07
414,7.08297e+07
414.1,-5.59162e+07
414.2,2.29709e+07
414.3,1.74207e+07
414.4,-5.22598e+07
414.5,7.0317e+07
414.6,-6.57518e+07
414.7,4.00021e+07
414.8,-1.33075e+06
414.9,-3.78251e+07
415,6.48545e+07
415.1,-7.1034e+07
415.2,5.4343e+07
415.3,-2.01246e+07
415.4,-2.06252e+07
415.5,5.47906e+07
415.6,-7.13579e+07
415.7,6.49655e+07
415.8,-3.76391e+07
415.9,-1.8499e+06
416,4.08e+07
416.1,-6.6665e+07
416.2,7.10952e+07
416.3,-5.26328e+07
416.4,1.71913e+07
416.5,2.38384e+07
416.6,-5.72491e+07
416.7,7.22686e+07
416.8,-6.40328e+07
416.9,3.51608e+07
417,5.07759e+06
417.1,-4.37385e+07
417.2,6.83673e+07
417.3,-7.10112e+07
417.4,5.07869e+07
417.5,-1.41757e+07
417.6,-2.70539e+07
417.7,5.9629e+07
417.8,-7.30451e+07
417.9,6.29535e+07
418,-3.25707e+07
418.1,-8.34627e+06
418.2,4.66337e+07
418.3,-6.9956e+07
418.4,7.07796e+07
418.5,-4.88072e+07
418.6,1.1083e+07
418.7,3.02649e+07
418.8,-6.19241e+07
418.9,7.36837e+07
419,-6.17274e+07
419.1,2.98724e+07
419.2,1.16497e+07
419.3,-4.94791e+07
419.4,7.1426e+07
419.5,-7.03988e+07
419.6,4.66956e+07
419.7,-7.9184e+06
419.8,-3.34646e+07
419.9,6.41282e+07
420,-7.41808e+07
420.1,6.0355e+07
420.2,-2.70699e+07
420.3,-1.49816e+07
420.4,5.22678e+07
420.5,-7.27723e+07
420.6,6.98671e+07
420.7,-4.44545e+07
420.8,4.68737e+06
420.9,3.66462e+07
421,-6.62354e+07
421.1,7.45332e+07
421.2,-5.88367e+07
421.3,2.41673e+07
421.4,1.83354e+07
421.5,-5.49931e+07
421.6,7.39904e+07
421.7,-6.91834e+07
421.8,4.20865e+07
421.9,-1.39567e+06
422,-3.98026e+07
422.1,6.82396e+07
422.2,-7.47379e+07
422.3,5.71735e+07
422.4,-2.11693e+07
422.5,-2.17044e+07
422.6,5.76483e+07
422.7,-7.50754e+07
422.8,6.83466e+07
422.9,-3.95948e+07
423,-1.95077e+06
423.1,4.29269e+07
423.2,-7.0135e+07
423.3,7.47922e+07
423.4,-5.53665e+07
423.5,1.80805e+07
423.6,2.50818e+07
423.7,-6.02267e+07
423.8,7.60233e+07
423.9,-6.73563e+07
424,3.69825e+07
424.1,5.34577e+06
424.2,-4.60121e+07
424.3,7.19161e+07
424.4,-7.46937e+07
424.5,5.34175e+07
424.6,-1.49062e+07
424.7,-2.84606e+07
424.8,6.27218e+07
424.9,-7.68298e+07
425,6.62119e+07
425.1,-3.42532e+07
425.2,-8.78299e+06
425.3,4.90511e+07
425.4,-7.35774e+07
425.5,7.44401e+07
425.6,-5.13281e+07
425.7,1.16515e+07
425.8,3.18338e+07
425.9,-6.51272e+07
426,7.7491e+07
426.1,-6.49137e+07
426.2,3.1411e+07
426.3,1.22559e+07
426.4,-5.20368e+07
426.5,7.51134e+07
426.6,-7.40297e+07
426.7,4.91007e+07
426.8,-8.32209e+06
426.9,-3.51942e+07
427,6.74362e+07
427.1,-7.80034e+07
427.2,6.34618e+07
427.3,-2.84598e+07
427.4,-1.57578e+07
427.5,5.49621e+07
427.6,-7.65191e+07
427.7,7.34608e+07
427.8,-4.67377e+07
427.9,4.92374e+06
428,3.85347e+07
428.1,-6.96427e+07
428.2,7.83636e+07
428.3,-6.18571e+07
428.4,2.54044e+07
428.5,1.92817e+07
428.6,-5.78201e+07
428.7,7.77895e+07
428.8,-7.27322e+07
428.9,4.42421e+07
429,-1.46249e+06
429.1,-4.1848e+07
429.2,7.17405e+07
429.3,-7.85685e+07
429.4,6.01004e+07
429.5,-2.22493e+07
429.6,-2.28208e+07
429.7,6.06037e+07
429.8,-7.89199e+07
429.9,7.18431e+07
430,-4.1617e+07
430.1,-2.05538e+06
430.2,4.51266e+07
430.3,-7.37235e+07
430.4,7.86152e+07
430.5,-5.81932e+07
430.6,1.89998e+07
430.7,2.63677e+07
430.8,-6.33059e+07
430.9,7.99058e+07
431,-7.07927e+07
431.1,3.88659e+07
431.2,5.62339e+06
431.3,-4.83633e+07
431.4,7.55858e+07
431.5,-7.85014e+07
431.6,5.61372e+07
431.7,-1.56611e+07
431.8,-2.99153e+07
431.9,6.59199e+07
432,-8.0743e+07
432.1,6.95809e+07
432.2,-3.59926e+07
432.3,-9.23484e+06
432.4,5.15507e+07
432.5,-7.73217e+07
432.6,7.82247e+07
432.7,-5.39343e+07
432.8,1.2239e+07
432.9,3.34561e+07
433,-6.84389e+07
433.1,8.14273e+07
433.2,-6.82076e+07
433.3,3.30013e+07
433.4,1.28829e+07
433.5,-5.46812e+07
433.6,7.89257e+07
433.7,-7.77833e+07
433.8,5.15869e+07
433.9,-8.73912e+06
434,-3.69826e+07
434.1,7.08561e+07
434.2,-8.19552e+07
434.3,6.66734e+07
434.4,-2.98964e+07
434.5,-1.65604e+07
434.6,5.77476e+07
434.7,-8.03923e+07
434.8,7.71756e+07
434.9,-4.90977e+07
435,5.16776e+06
435.1,4.04872e+07
435.2,-7.31651e+07
435.3,8.2323e+07
435.4,-6.4979e+07
435.5,2.66828e+07
435.6,2.02602e+07
435.7,-6.07425e+07
435.8,8.17166e+07
435.9,-7.64004e+07
436,4.64699e+07
436.1,-1.53124e+06
436.2,-4.39624e+07
436.3,7.53593e+07
436.4,-8.25277e+07
436.5,6.31255e+07
436.6,-2.33653e+07
436.7,-2.3975e+07
436.8,6.36585e+07
436.9,-8.28935e+07
437,7.54567e+07
437.1,-4.37067e+07
437.2,-2.16382e+06
437.3,4.74004e+07
437.4,-7.74324e+07
437.5,8.25663e+07
437.6,-6.11144e+07
437.7,1.99495e+07
437.8,2.76971e+07
437.9,-6.64884e+07
438,8.39184e+07
438.1,-7.4344e+07
438.2,4.0812e+07
438.3,5.91061e+06
438.4,-5.07935e+07
438.5,7.93783e+07
438.6,-8.24363e+07
438.7,5.89475e+07
438.8,-1.6441e+07
438.9,-3.14189e+07
439,6.92249e+07
439.1,-8.47868e+07
439.2,7.30621e+07
439.3,-3.77897e+07
439.4,-9.7021e+06
439.5,5.41339e+07
439.6,-8.1191e+07
439.7,8.21353e+07
439.8,-5.6627e+07
439.9,1.28457e+07
440,3.51327e+07
440.1,-7.18611e+07
440.2,8.54947e+07
440.3,-7.16111e+07
440.4,3.46442e+07
440.5,1.3531e+07
440.6,-5.74139e+07
440.7,8.28649e+07
440.8,-8.16616e+07
440.9,5.41555e+07
441,-9.16968e+06
441.1,-3.88306e+07
441.2,7.43898e+07
441.3,-8.60382e+07
441.4,6.99915e+07
441.5,-3.13804e+07
441.6,-1.739e+07
441.7,6.06258e+07
441.8,-8.43942e+07
441.9,8.10135e+07
442,-5.15357e+07
442.1,5.41954e+06
442.2,4.25047e+07
442.3,-7.68043e+07
442.4,8.64136e+07
442.5,-6.82042e+07
442.6,2.80032e+07
442.7,2.12714e+07
442.8,-6.37618e+07
442.9,8.57737e+07
443,-8.01897e+07
443.1,4.87711e+07
443.2,-1.60194e+06
443.3,-4.6147e+07
443.4,7.90978e+07
443.5,-8.66177e+07
443.6,6.62504e+07
443.7,-2.45179e+07
443.8,-2.51676e+07
443.9,6.68144e+07
444,-8.69982e+07
444.1,7.91894e+07
444.2,-4.58651e+07
444.3,-2.27618e+06
444.4,4.97494e+07
444.5,-8.12637e+07
444.6,8.66475e+07
444.7,-6.41317e+07
444.8,2.09303e+07
444.9,2.90705e+07
445,-6.97758e+07
445.1,8.8063e+07
445.2,-7.8012e+07
445.3,4.28218e+07
445.4,6.20763e+06
445.5,-5.33038e+07
445.6,8.32956e+07
445.7,-8.65004e+07
445.8,6.185e+07
445.9,-1.72462e+07
446,-3.29722e+07
446.1,7.26387e+07
446.2,-8.89635e+07
446.3,7.66574e+07
446.4,-3.96455e+07
446.5,-1.0185e+07
446.6,5.68021e+07
446.7,-8.51874e+07
446.8,8.61742e+07
446.9,-5.94079e+07
447,1.34719e+07
447.1,3.68646e+07
447.2,-7.53956e+07
447.3,8.96953e+07
447.4,-7.51258e+07
447.5,3.63407e+07
447.6,1.42008e+07
447.7,-6.02363e+07
447.8,8.6933e+07
447.9,-8.56667e+07
448,5.68078e+07
448.1,-9.61398e+06
448.2,-4.07394e+07
448.3,7.80392e+07
448.4,-9.02545e+07
448.5,7.34177e+07
448.6,-3.29125e+07
448.7,-1.8247e+07
448.8,6.35982e+07
448.9,-8.85267e+07
449,8.49765e+07
449.1,-5.4053e+07
449.2,5.67919e+06
449.3,4.45883e+07
449.4,-8.05623e+07
449.5,9.06374e+07
449.6,-7.15342e+07
449.7,2.93663e+07
449.8,2.23159e+07
449.9,-6.68797e+07
450,8.99629e+07
450.1,-8.41023e+07
450.2,5.11469e+07
450.3,-1.67459e+06
450.4,-4.8403e+07
450.5,8.2958e+07
450.6,-9.08406e+07
450.7,6.94765e+07
450.8,-2.57076e+07
450.9,-2.63993e+07
451,7.0073e+07
451.1,-9.12363e+07
451.2,8.30432e+07
451.3,-4.80933e+07
451.4,-2.39252e+06
451.5,5.21749e+07
451.6,-8.52194e+07
451.7,9.0861e+07
451.8,-6.72465e+07
451.9,2.19424e+07
452,3.04888e+07
452.1,-7.31701e+07
452.2,9.2342e+07
452.3,-8.17987e+07
452.4,4.48964e+07
452.5,6.5146e+06
452.6,-5.58956e+07
452.7,8.73398e+07
452.8,-9.0696e+07
452.9,6.48462e+07
453,-1.8077e+07
453.1,-3.45761e+07
453.2,7.61631e+07
453.3,-9.32752e+07
453.4,8.03687e+07
453.5,-4.15609e+07
453.6,-1.06839e+07
453.7,5.95568e+07
453.8,-8.93128e+07
453.9,9.03432e+07
454,-6.22781e+07
454.1,1.4118e+07
454.2,3.86527e+07
454.3,-7.90443e+07
454.4,9.40314e+07
454.5,-7.87536e+07
454.6,3.80915e+07
454.7,1.48924e+07
454.8,-6.31498e+07
454.9,9.11322e+07
455,-8.98006e+07
455.1,5.95452e+07
455.2,-1.00722e+07
455.3,-4.27099e+07
455.4,8.18061e+07
455.5,-9.46065e+07
455.6,7.69539e+07
455.7,-3.44936e+07
455.8,-1.9132e+07
455.9,6.66663e+07
456,-9.2792e+07
456.1,8.90666e+07
456.2,-5.66508e+07
456.3,5.94683e+06
456.4,4.67391e+07
456.5,-8.4441e+07
456.6,9.49967e+07
456.7,-7.49708e+07
456.8,3.07728e+07
456.9,2.33942e+07
457,-7.00978e+07
457.1,9.42864e+07
457.2,-8.814e+07
457.3,5.35985e+07
457.4,-1.74921e+06
457.5,-5.07314e+07
457.6,8.69419e+07
457.7,-9.51986e+07
457.8,7.28057e+07
457.9,-2.6935e+07
458,-2.76707e+07
458.1,7.3436e+07
458.2,-9.56099e+07
458.3,8.70199e+07
458.4,-5.03923e+07
458.5,-2.51294e+06
458.6,5.46781e+07
458.7,-8.93015e+07
458.8,9.5209e+07
458.9,-7.04604e+07
459,2.29865e+07
459.1,3.19527e+07
459.2,-7.66727e+07
459.3,9.67574e+07
459.4,-8.57059e+07
459.5,4.70369e+07
459.6,6.83171e+06
459.7,-5.85703e+07
459.8,9.15129e+07
459.9,-9.50251e+07
460,6.79374e+07
460.1,-1.8934e+07
460.2,-3.62314e+07
460.3,7.97997e+07
460.4,-9.77239e+07
460.5,8.41979e+07
460.6,-4.35368e+07
460.7,-1.11989e+07
460.8,6.23992e+07
460.9,-9.35694e+07
461,9.46446e+07
461.1,-6.52392e+07
461.2,1.47843e+07
461.3,4.04978e+07
461.4,-8.28089e+07
461.5,9.85049e+07
461.6,-8.24962e+07
461.7,3.98975e+07
461.8,1.56063e+07
461.9,-6.61559e+07
462,9.54646e+07
462.1,-9.40654e+07
462.2,6.23691e+07
462.3,-1.05446e+07
462.4,-4.47431e+07
462.5,8.56924e+07
462.6,-9.90961e+07
462.7,8.06017e+07
462.8,-3.61243e+07
462.9,-2.00452e+07
463,6.98316e+07
463.1,-9.71922e+07
463.2,9.32859e+07
463.3,-5.93303e+07
463.4,6.22255e+06
463.5,4.89581e+07
463.6,-8.84424e+07
463.7,9.94936e+07
463.8,-7.85156e+07
463.9,3.22233e+07
464,2.45069e+07
464.1,-7.34176e+07
464.2,9.87462e+07
464.3,-9.23049e+07
464.4,5.6127e+07
464.5,-1.82582e+06
464.6,-5.31335e+07
464.7,9.10514e+07
464.8,-9.96937e+07
464.9,7.62393e+07
465,-2.82007e+07
465.1,-2.89824e+07
465.2,7.69051e+07
465.3,-1.00121e+08
465.4,9.11216e+07
465.5,-5.27634e+07
465.6,-2.6375e+06
465.7,5.72603e+07
465.8,-9.35119e+07
465.9,9.96934e+07
466,-7.37751e+07
466.1,2.40631e+07
466.2,3.34628e+07
466.3,-8.02855e+07
466.4,1.01311e+08
466.5,-8.97355e+07
466.6,4.92441e+07
466.7,7.15912e+06
466.8,-6.13291e+07
466.9,9.58169e+07
467,-9.94897e+07
467.1,7.11252e+07
467.2,-1.98174e+07
467.3,-3.79388e+07
467.4,8.35504e+07
467.5,-1.02312e+08
467.6,8.81466e+07
467.7,-4.55743e+07
467.8,-1.17305e+07
467.9,6.53308e+07
468,-9.79592e+07
468.1,9.90803e+07
468.2,-6.82926e+07
468.3,1.5471e+07
468.4,4.2401e+07
468.5,-8.66912e+07
468.6,1.03118e+08
468.7,-8.63555e+07
468.8,4.17595e+07
468.9,1.63429e+07
469,-6.92561e+07
469.1,9.99321e+07
469.2,-9.8463e+07
469.3,6.52806e+07
469.4,-1.10314e+07
469.5,-4.684e+07
469.6,8.96999e+07
469.7,-1.03726e+08
469.8,8.4363e+07
469.9,-3.78054e+07
470,-2.09872e+07
470.1,7.30958e+07
470.2,-1.01729e+08
470.3,9.76363e+07
470.4,-6.20929e+07
470.5,6.50648e+06
470.6,5.12464e+07
470.7,-9.25683e+07
470.8,1.0413e+08
470.9,-8.21703e+07
471,3.37185e+07
471.1,2.56545e+07
471.2,-7.68407e+07
471.3,1.03345e+08
471.4,-9.65989e+07
471.5,5.87337e+07
471.6,-1.90444e+06
471.7,-5.56105e+07
471.8,9.52885e+07
471.9,-1.04328e+08
472,7.97792e+07
472.1,-2.95052e+07
472.2,-3.03352e+07
472.3,8.04818e+07
472.4,-1.04772e+08
472.5,9.535e+07
472.6,-5.52074e+07
472.7,-2.7663e+06
472.8,5.99227e+07
472.9,-9.78528e+07
473,1.04316e+08
473.1,-7.71919e+07
473.2,2.51725e+07
473.3,3.502e+07
473.4,-8.40102e+07
473.5,1.06006e+08
473.6,-9.38893e+07
473.7,5.15191e+07
473.8,7.49703e+06
473.9,-6.41734e+07
474,1.00254e+08
474.1,-1.04092e+08
474.2,7.44111e+07
474.3,-2.07277e+07
474.4,-3.96992e+07
474.5,8.74169e+07
474.6,-1.07041e+08
474.7,9.22169e+07
474.8,-4.76742e+07
474.9,-1.22788e+07
475,6.8353e+07
475.1,-1.02484e+08
475.2,1.03652e+08
475.3,-7.14397e+07
475.4,1.61785e+07
475.5,4.4363e+07
475.6,-9.06932e+07
475.7,1.07873e+08
475.8,-9.03332e+07
475.9,4.36783e+07
476,1.71024e+07
476.1,-7.24518e+07
476.2,1.04537e+08
476.3,-1.02996e+08
476.4,6.82813e+07
476.5,-1.15327e+07
476.6,-4.90016e+07
476.7,9.38306e+07
476.8,-1.08497e+08
476.9,8.82393e+07
477,-3.95378e+07
477.1,-2.19585e+07
477.2,7.64602e+07
477.3,-1.06406e+08
477.4,1.0212e+08
477.5,-6.49398e+07
477.6,6.79872e+06
477.7,5.3605e+07
477.8,-9.68206e+07
477.9,1.08909e+08
478,-8.59365e+07
478.1,3.52591e+07
478.2,2.68375e+07
478.3,-8.03687e+07
478.4,1.08084e+08
478.5,-1.01024e+08
478.6,6.14197e+07
478.7,-1.98506e+06
478.8,-5.81634e+07
478.9,9.96551e+07
479,-1.09104e+08
479.1,8.34268e+07
479.2,-3.08491e+07
479.3,-3.17296e+07
479.4,8.41679e+07
479.5,-1.09565e+08
479.6,9.97072e+07
479.7,-5.77257e+07
479.8,-2.89941e+06
479.9,6.26665e+07
480,-1.02326e+08
480.1,1.0908e+08
480.2,-8.07126e+07
480.3,2.63153e+07
480.4,3.66249e+07
480.5,-8.78484e+07
480.6,1.10844e+08
480.7,-9.81693e+07
480.8,5.3863e+07
480.9,7.84559e+06
481,-6.71044e+07
481.1,1.04826e+08
481.2,-1.08834e+08
481.3,7.77965e+07
481.4,-2.16653e+07
481.5,-4.15134e+07
481.6,9.1401e+07
481.7,-1.11914e+08
481.8,9.64104e+07
481.9,-4.98374e+07
482,-1.28441e+07
482.1,7.14671e+07
482.2,-1.07147e+08
482.3,1.08363e+08
482.4,-7.46818e+07
482.5,1.6907e+07
482.6,4.63848e+07
482.7,-9.48166e+07
482.8,1.12772e+08
482.9,-9.44311e+07
483,4.56549e+07
483.1,1.78854e+07
483.2,-7.57444e+07
483.3,1.09281e+08
483.4,-1.07665e+08
483.5,7.13724e+07
483.6,-1.20488e+07
483.7,-5.12288e+07
483.8,9.80863e+07
483.9,-1.13413e+08
484,9.22325e+07
484.1,-4.1322e+07
484.2,-2.29595e+07
484.3,7.99265e+07
484.4,-1.11223e+08
484.5,1.06738e+08
484.6,-6.78723e+07
484.7,7.09937e+06
484.8,5.60352e+07
484.9,-1.01201e+08
485,1.13831e+08
485.1,-8.9816e+07
485.2,3.68457e+07
485.3,2.80566e+07
485.4,-8.40033e+07
485.5,1.12965e+08
485.6,-1.05582e+08
485.7,6.41862e+07
485.8,-2.06772e+06
485.9,-6.07934e+07
486,1.04153e+08
486.1,-1.14023e+08
486.2,8.71839e+07
486.3,-3.22331e+07
486.4,-3.31663e+07
486.5,8.7965e+07
486.6,-1.14502e+08
486.7,1.04195e+08
486.8,-6.03192e+07
486.9,-3.03692e+06
487,6.5493e+07
487.1,-1.06934e+08
487.2,1.13987e+08
487.3,-8.43385e+07
487.4,2.7492e+07
487.5,3.82784e+07
487.6,-9.18019e+07
487.7,1.15826e+08
487.8,-1.02577e+08
487.9,5.62768e+07
488,8.205e+06
488.1,-7.01236e+07
488.2,1.09535e+08
488.3,-1.13718e+08
488.4,8.12829e+07
488.5,-2.26305e+07
488.6,-4.33822e+07
488.7,9.55045e+07
488.8,-1.16933e+08
488.9,1.00729e+08
489,-5.20649e+07
489.1,-1.34267e+07
489.2,7.46745e+07
489.3,-1.11948e+08
489.4,1.13214e+08
489.5,-7.80205e+07
489.6,1.76568e+07
489.7,4.84673e+07
489.8,-9.90632e+07
489.9,1.17817e+08
490,-9.8651e+07
490.1,4.76901e+07
490.2,1.8692e+07
490.3,-7.91355e+07
490.4,1.14167e+08
490.5,-1.12473e+08
490.6,7.45552e+07
490.7,-1.25798e+07
490.8,-5.35227e+07
490.9,1.02469e+08
491,-1.18474e+08
491.1,9.63442e+07
491.2,-4.3159e+07
491.3,-2.39907e+07
491.4,8.34961e+07
491.5,-1.16184e+08
491.6,1.11494e+08
491.7,-7.08916e+07
491.8,7.40854e+06
491.9,5.85379e+07
492,-1.05712e+08
492.1,1.18899e+08
492.2,-9.38104e+07
492.3,3.8479e+07
492.4,2.93122e+07
492.5,-8.77459e+07
492.6,1.17992e+08
492.7,-1.10275e+08
492.8,6.70344e+07
492.9,-2.15241e+06
493,-6.35017e+07
493.1,1.08785e+08
493.2,-1.19089e+08
493.3,9.10519e+07
493.4,-3.36577e+07
493.5,-3.46459e+07
493.6,9.18747e+07
493.7,-1.19585e+08
493.8,1.08816e+08
493.9,-6.2989e+07
494,-3.1789e+06
494.1,6.84034e+07
494.2,-1.11678e+08
494.3,1.19038e+08
494.4,-8.80713e+07
494.5,2.87031e+07
494.6,3.9981e+07
494.7,-9.58725e+07
494.8,1.20956e+08
494.9,-1.07115e+08
495,5.87614e+07
495.1,8.57542e+06
495.2,-7.32321e+07
495.3,1.14383e+08
495.4,-1.18746e+08
495.5,8.48717e+07
495.6,-2.36237e+07
495.7,-4.53065e+07
495.8,9.97291e+07
495.9,-1.221e+08
496,1.05175e+08
496.1,-5.43576e+07
496.2,-1.40269e+07
496.3,7.79767e+07
496.4,-1.16891e+08
496.5,1.18208e+08
496.6,-8.1457e+07
496.7,1.84283e+07
496.8,5.06114e+07
496.9,-1.03435e+08
497,1.23011e+08
497.1,-1.02995e+08
497.2,4.97846e+07
497.3,1.95228e+07
497.4,-8.26265e+07
497.5,1.19196e+08
497.6,-1.17423e+08
497.7,7.78311e+07
497.8,-1.3126e+07
497.9,-5.58843e+07
498,1.0698e+08
498.1,-1.23685e+08
498.2,1.00576e+08
498.3,-4.50494e+07
498.4,-2.50525e+07
498.5,8.71706e+07
498.6,-1.2129e+08
498.7,1.16389e+08
498.8,-7.39989e+07
498.9,7.72635e+06
499,6.11141e+07
499.1,-1.10356e+08
499.2,1.24116e+08
499.3,-9.79214e+07
499.4,4.01597e+07
